run_alias,_timestamp,_runtime,gpu_0_sm_active,gpu_1_sm_active,gpu_2_sm_active,gpu_3_sm_active,gpu_4_sm_active,gpu_5_sm_active,gpu_6_sm_active,gpu_7_sm_active,gpu_0_power_watts,gpu_1_power_watts,gpu_2_power_watts,gpu_3_power_watts,gpu_4_power_watts,gpu_5_power_watts,gpu_6_power_watts,gpu_7_power_watts
sync,1783598986.0902126,1515.743441543,,,,,,,,,,,,,,,,
sync,1783598986.29539,1515.94861882,63.669789846442704,61.3930209220254,61.19050395717869,61.44192050695555,61.926689353272245,60.69629112692262,59.8246038310522,61.91222449530937,643.093,603.128,605.551,607.54,636.981,593.782,601.562,611.096
sync,1783599001.0896494,1530.742878451,,,,,,,,,,,,,,,,
sync,1783599001.2900872,1530.943316254,0,0,0,0,0,0,0,0,443.066,486.624,498.422,423.548,469.729,445.673,444.295,437.128
sync,1783599016.0904765,1545.743705553,,,,,,,,,,,,,,,,
sync,1783599016.2920306,1545.945259479,67.94654619246965,68.20576094582984,68.83367851624021,68.28938723044992,67.74306092009887,66.74048936038281,68.18063498614491,68.08276962470016,672.409,654.855,655.544,653.823,664.987,386.881,657.004,660.364
sync,1783599031.089977,1560.743206137,,,,,,,,,,,,,,,,
sync,1783599031.2902846,1560.943513635,66.3619514541682,67.46027807146807,65.13524297061272,65.85975781784701,62.81018131653497,64.58892204453201,63.47334626167269,65.20385328325838,681.687,682.927,630.366,642.114,642.968,672.416,623.351,639.328
sync,1783599046.0904496,1575.743678577,,,,,,,,,,,,,,,,
sync,1783599046.2909741,1575.9442031,70.52050828322547,72.07540087127835,80.93435790202405,82.31320717973752,71.19795811598848,68.84311498990809,70.5960929287343,90.03069765526394,721.836,734.897,823.175,828.352,742.351,735.796,761.817,875.616
sync,1783599061.0903919,1590.743620833,,,,,,,,,,,,,,,,
sync,1783599061.3102198,1590.96344867,67.11502351134116,46.54559818929913,89.44126285228351,69.30569543407331,55.6583205644646,62.90023980744631,54.01429889163608,71.19444075469563,705.521,550.626,876.878,722.79,621.816,657.999,605.806,731.629
sync,1783599076.0901365,1605.743365542,,,,,,,,,,,,,,,,
sync,1783599076.2905202,1605.943749295,63.51736780445971,67.3640554195081,65.0908055211199,67.67265773711881,65.83324315312613,67.47959121507805,65.71288906140599,62.440996218448234,678.238,662.979,637.641,654.984,655.509,662.783,640.379,635.092
sync,1783599091.0899577,1620.743186737,,,,,,,,,,,,,,,,
sync,1783599091.3875856,1621.040814547,0,0,0,0,0,0,0,0,276.17,247.451,243.378,244.659,248.763,387.504,244.311,308.162
sync,1783599106.0900116,1635.743240648,,,,,,,,,,,,,,,,
sync,1783599106.2904603,1635.943689278,86.35290369515265,71.60448179780596,81.41874734975374,88.99598712155438,82.20623528616076,67.83286030720913,58.22319329277955,64.65684070964208,840.218,705.221,800.651,878.429,834.52,707.852,651.928,687.097
sync,1783599121.0894988,1650.742727822,,,,,,,,,,,,,,,,
sync,1783599121.2899096,1650.943138625,76.1170354670445,76.01571750345454,76.92809099432915,76.45792381943318,75.2324909919496,76.64153741460655,76.64003101326745,76.60451169863502,830.074,793.01,830.653,805.846,811.621,830.233,814.601,834.032
sync,1783599136.0898364,1665.74306543,,,,,,,,,,,,,,,,
sync,1783599136.2902436,1665.943472708,70.10144769693798,69.72909509603834,74.01391532355828,71.65562796251376,69.01569726186585,72.6119179892341,72.28719123405091,75.93947386610664,807.749,779.634,801.524,795.204,786.041,813.221,801.9,834.675
sync,1783599151.089883,1680.743112083,,,,,,,,,,,,,,,,
sync,1783599151.29025,1680.94347914,68.86186673293267,68.0672483119235,72.93805405273484,70.05554425143774,66.10628535354091,72.19443666637886,70.83897095164365,75.03537302191808,810.554,786.765,814.083,801.916,783.572,824.885,807.688,854.152
sync,1783599166.090296,1695.743524984,,,,,,,,,,,,,,,,
sync,1783599166.2905786,1695.943807715,67.65783332362089,66.48427560202717,70.2180303885096,66.21981145856815,62.08925908949353,69.30613250459182,70.09504143661508,72.49154465067815,816.947,785.82,805.776,785.457,764.329,812.731,804.536,842.478
sync,1783599181.0904174,1710.743646268,,,,,,,,,,,,,,,,
sync,1783599181.2907448,1710.943973886,0,0,0,0,0,0,0,0,248.395,245.131,241.538,241.612,246.009,244.902,242.094,244.129
sync,1783599196.0899239,1725.743152891,,,,,,,,,,,,,,,,
sync,1783599196.2903218,1725.943550794,79.01736920489483,77.20067638355897,75.97645537656445,78.88057197471137,78.304939336326,78.71618949186467,80.37901380715822,76.49952314097622,866.445,829.347,807.94,837.573,844.587,844.002,851.142,821.348
sync,1783599211.089892,1740.743120825,,,,,,,,,,,,,,,,
sync,1783599211.2902684,1740.943497417,81.24384720365357,75.94750131979107,75.16982800591822,80.23572988288197,77.33887073935594,76.53545311607473,77.15136632116304,72.1262175314601,898.584,833.703,828.331,867.377,861.039,844.387,849.564,817.67
sync,1783599226.0899813,1755.743210432,,,,,,,,,,,,,,,,
sync,1783599226.2902422,1755.94347118,78.3650069479836,72.58321460824484,74.2149477407955,78.43295909303333,76.54747411829497,74.92156462651364,75.51603822714003,70.84401058126811,881.818,820.537,828.489,871.004,869.648,843.847,851.258,818.67
sync,1783599241.0902574,1770.743486508,,,,,,,,,,,,,,,,
sync,1783599241.2936687,1770.946897848,74.97715818493282,68.22342182838051,70.45641204032091,75.37128316711711,72.23478203900117,70.94758314646688,70.99475944171111,64.01662198574756,874.694,803.657,822.049,857.176,848.027,825.693,825.321,783.524
sync,1783599256.0894504,1785.742679438,,,,,,,,,,,,,,,,
sync,1783599256.2899635,1785.943192408,76.54172272825421,77.11333158911626,76.85446810827024,76.58411198060769,25.831875526141506,77.90209240965527,76.04298127730445,75.59610740627726,846.636,839.278,840.517,844.506,523.951,846.52,826.097,851.9
sync,1783599271.0900068,1800.743235736,,,,,,,,,,,,,,,,
sync,1783599271.2903097,1800.943538611,74.69984327416944,72.90335815219306,74.62782440288359,72.44604267319947,78.39528293415657,74.79990264160112,78.30025601009335,72.28017119445268,837.08,791.836,802.165,792.766,863.871,817.172,840.799,800.617
sync,1783599286.0902116,1815.743440543,,,,,,,,,,,,,,,,
sync,1783599286.2904859,1815.943714816,75.29569560325531,74.03444404276726,76.50682487746444,69.17705610028769,81.03386096970357,75.07296161109679,80.48762889573723,70.86967276817563,858.222,822.89,836.003,790.597,880.049,831.54,859.414,800.347
sync,1783599301.0896204,1830.74284925,,,,,,,,,,,,,,,,
sync,1783599301.2900105,1830.943239386,75.51856397415222,73.69956698770997,75.62714537649181,67.33870611233131,82.86377092346288,73.4084299267871,80.23006507784542,69.32845629088206,865.18,826.975,834.264,790.699,897.554,836.755,872.047,807.729
sync,1783599316.0899699,1845.743198978,,,,,,,,,,,,,,,,
sync,1783599316.2902646,1845.943493591,71.55951513147706,67.77711208739066,71.90800096153608,0,77.73554838186315,69.01623689990444,77.00045341597023,64.93342834375171,849.577,796.069,831.891,370.89,878.478,807.088,865.64,785.989
sync,1783599331.0903094,1860.743538497,,,,,,,,,,,,,,,,
sync,1783599331.2908185,1860.944047338,43.192490459363206,42.64556974290408,43.28539530251258,45.07842880147338,48.74754477060306,38.6974258488989,41.84981631658896,41.95006653849791,474.448,464.56,456.353,465.636,478.816,466.827,457.62,460.661
sync,1783599346.0901928,1875.743421872,,,,,,,,,,,,,,,,
sync,1783599346.290841,1875.944070152,0,0,0,0,0,0,0,0,247.172,243.964,240.239,240.772,246.042,243.521,241.021,242.425
sync,1783599361.089408,1890.742636965,,,,,,,,,,,,,,,,
sync,1783599361.2898428,1890.943071906,0,0,0,0,0,0,0,0,246.103,243.019,239.164,239.684,244.332,242.502,239.798,241.753
sync,1783599376.089825,1905.74305386,,,,,,,,,,,,,,,,
sync,1783599376.2953608,1905.948589747,1.1506452727586345,5.5360853177086415,1.8899558877893876,2.556516677993066,7.0241203608151945,25.721808374354083,15.088166052498059,8.939771029168929,245.624,242.409,238.968,239.251,243.748,242.022,239.277,241.403
sync,1783599391.0903556,1920.743584665,,,,,,,,,,,,,,,,
sync,1783599391.290743,1920.943972165,63.10298750122294,64.35577503460644,62.88012149465394,62.5825854099336,66.00375710397992,63.237663397013065,63.730674558964125,65.63749584680467,648.181,643.359,619.224,603.367,659.596,653.249,618.075,660.497
sync,1783599406.0901499,1935.743378957,,,,,,,,,,,,,,,,
sync,1783599406.3169115,1935.970140443,75.9065896512688,81.70745887018084,67.81926483940808,78.37131574013134,55.784716625452745,69.81159464490149,63.235370069605636,82.1462989907152,400.502,424.187,372.092,408.503,412.326,402.341,420.183,434.692
sync,1783599421.0904598,1950.743688891,,,,,,,,,,,,,,,,
sync,1783599421.2905881,1950.943817042,0,0,0,0,0,0,0,0,247.664,245.192,241.072,241.593,245.803,244.414,240.959,243.631
sync,1783599436.090036,1965.743265015,,,,,,,,,,,,,,,,
sync,1783599436.290427,1965.94365596,63.946401857217396,64.88488729258964,67.26359342014023,64.50370083457805,65.0326515399608,64.17504666582745,65.31659884243749,63.19981262640071,659.368,661.149,666.886,634.956,651.503,653.813,661.086,648.733
sync,1783599451.0904307,1980.743659827,,,,,,,,,,,,,,,,
sync,1783599451.2907429,1980.943971833,17.670155842108606,3.5052299824071604,5.21178310363045,27.747763672035546,4.207593148952824,1.8409093044288,11.857850614798766,7.212717648059767,247.42,245.778,240.632,240.821,247.181,245.049,243.925,244.295
sync,1783599466.0900636,1995.743292604,,,,,,,,,,,,,,,,
sync,1783599466.2906153,1995.94384428,50.965224878869186,77.35524392718628,76.23373849839406,83.23342261219064,89.72699215947691,86.6027392482022,54.012690194703495,85.1619881235858,610.466,812.126,787.395,863.79,887.587,870.623,618.658,860.541
sync,1783599481.089998,2010.743227066,,,,,,,,,,,,,,,,
sync,1783599481.2905166,2010.943745601,66.64835590089324,64.06669889719716,65.51592028816431,63.143164219902246,61.485485637116135,65.16068389322201,65.53637421726516,65.13228587386877,665.85,621.846,673.434,623.168,624.546,644.522,645.796,664.791
sync,1783599496.0904374,2025.743666314,,,,,,,,,,,,,,,,
sync,1783599496.2907763,2025.94400527,0,0,67.94378529685903,0,0,0,0,62.42694411518954,247.656,244.931,670.893,242.124,246.953,244.811,477.579,627.865
sync,1783599511.0894823,2040.742711252,,,,,,,,,,,,,,,,
sync,1783599511.289862,2040.943090839,89.17120663266103,58.27280717785883,81.31685066967398,64.75294469461113,80.19036221569826,67.72071727489524,78.3803874304725,82.28216366975867,903.308,626.521,810.11,698.134,831.268,721.33,805.782,843.256
sync,1783599526.090029,2055.743257911,,,,,,,,,,,,,,,,
sync,1783599526.290504,2055.943733052,65.09097507152578,61.267862756097976,62.07896915358896,63.93498098678657,64.62992752730848,67.47648530391076,67.40114003552472,62.16142584329452,634.793,634.273,626.093,638.333,662.854,657.207,641.711,632.523
sync,1783599541.0903182,2070.743547084,,,,,,,,,,,,,,,,
sync,1783599541.2907796,2070.944008665,56.8835954790369,57.556278806559305,55.98577849507153,62.031637571105705,62.3524345369492,65.82572737087513,62.869937408965015,63.48007226938618,596.259,575.054,576.961,624.143,629.076,659.034,621.644,639.74
sync,1783599556.0899274,2085.743156318,,,,,,,,,,,,,,,,
sync,1783599556.2903092,2085.943538119,84.17530228876258,71.81446544246859,63.69231712948705,79.4569895482353,60.80456731379614,60.46443784593652,86.63578647075931,48.42906105279205,867.753,761.71,686.461,822.444,693.673,638.573,886.229,568.894
sync,1783599571.090321,2100.743550138,,,,,,,,,,,,,,,,
sync,1783599571.290777,2100.94400607,60.685518925275936,64.11201969239733,64.51256256010889,65.72833077024212,61.45584888116142,64.23154490468974,63.790489640982614,64.95786640078029,658.042,638.751,639.174,643.455,648.71,643.811,632.357,651.536
sync,1783599586.0895278,2115.742756909,,,,,,,,,,,,,,,,
sync,1783599586.2897723,2115.943001154,66.992918815334,61.5988667184395,55.94924950917651,64.61139132091807,66.06282928525118,62.09163286689423,64.86826764447369,61.804238319825565,680.547,614.904,569.016,646.446,659.155,615.332,646.804,613.23
sync,1783599601.0900764,2130.743305401,,,,,,,,,,,,,,,,
sync,1783599601.29052,2130.943748884,59.642920375563456,77.52538643715525,64.73263516966553,69.15898991772335,86.63139695222381,82.27423477630579,76.51031179403265,80.65206943856981,403.067,415.896,395.258,411.702,488.912,457.98,435.609,456.246
sync,1783599616.0895677,2145.742796568,,,,,,,,,,,,,,,,
sync,1783599616.3005347,2145.953763777,63.052693520720396,61.34886900650328,63.32840310919482,61.14779239388706,61.698382655158525,63.03413014506176,61.644837607362646,61.461104473196436,670.611,651.256,628.897,638.16,658.194,644.756,651.178,649.741
sync,1783599631.0898905,2160.743119562,,,,,,,,,,,,,,,,
sync,1783599631.2902296,2160.943458509,62.968091575290295,63.90556074557031,62.63364791224012,66.8645705519112,63.56728286447889,63.490615501096336,67.18581706376321,62.72411070681416,638.049,628.889,623.828,656.519,642.431,633.071,673.228,653.601
sync,1783599646.0901358,2175.743364737,,,,,,,,,,,,,,,,
sync,1783599646.2906163,2175.943845346,0,0,0,0,0,0,0,0,248.374,245.14,241.269,242.465,247.034,244.789,242.531,243.977
sync,1783599661.0897126,2190.742941533,,,,,,,,,,,,,,,,
sync,1783599661.2904644,2190.943693288,0.000019062237144245553,0,0,0,0,0,0,0,247.255,243.759,240.375,241.086,245.556,243.831,240.971,242.449
sync,1783599676.089921,2205.743149885,,,,,,,,,,,,,,,,
sync,1783599676.2903535,2205.943582432,66.47349975259765,56.551244288281985,64.0466292850937,65.80627848086715,62.541858385576475,62.578844463266606,64.52380376977383,62.37983954420552,671.572,565.549,616.037,631.612,618.844,616.36,644.113,630.509
sync,1783599691.09017,2220.743398878,,,,,,,,,,,,,,,,
sync,1783599691.321382,2220.974610986,77.44067026240349,75.78978519175396,76.12537681308095,78.66739370350886,86.58749052286403,76.94294645059553,74.41568521919251,70.26422418793493,821.007,804.963,784.482,815.538,890.552,796.581,777.177,755.364
sync,1783599706.0902565,2235.743485347,,,,,,,,,,,,,,,,
sync,1783599706.290769,2235.943998145,3.631594730981348,1.8330097057772416,1.191735628881928,3.8720713509504274,3.7860051577811125,3.886213084044206,3.0909553580306626,3.8549785791871614,567.013,542.279,679.631,553.206,698.061,594.399,509.065,628.842
sync,1783599721.0899315,2250.74316049,,,,,,,,,,,,,,,,
sync,1783599721.2901862,2250.94341511,62.17179217903814,61.92676505279513,59.657581016123565,63.43786701608395,62.359447342898456,61.91802431997561,60.81801069286414,61.502226811524864,646.204,593.71,567.306,623.798,602.73,598.628,609.217,628.754
sync,1783599736.0903037,2265.743532568,,,,,,,,,,,,,,,,
sync,1783599736.2907383,2265.943967378,0.0172256009299427,0.008439703105785344,0.019723500121631713,0.01708835820625025,0.019809679454257892,0.019453058122184647,0.009354336410964413,0.010246334772646205,254.917,249.84,245.235,246.313,250.811,250.151,247.009,249.205
sync,1783599751.090083,2280.743311997,,,,,,,,,,,,,,,,
sync,1783599751.293845,2280.947073955,57.926893054443326,81.4187618968676,48.001871952212,68.41715990636884,75.58962846386959,74.06300121977638,57.33475863224714,59.185043800969915,593.688,765.076,571.626,658.805,682.685,727.393,586.401,625.566
sync,1783599766.0896304,2295.742859428,,,,,,,,,,,,,,,,
sync,1783599766.2900271,2295.943256041,62.925535699111364,61.131701702340834,61.4218241181552,63.182250959493004,61.32874566013851,62.553486570470675,65.73433268440043,61.06294734057418,615.363,600.952,623.222,585.874,623.728,606.004,625.1,622.221
sync,1783599781.0897036,2310.742932467,,,,,,,,,,,,,,,,
sync,1783599781.2901554,2310.943384293,0,0,65.47839154035108,0,0,0,66.21404877873147,0,283.366,247.546,686.977,294.0,247.614,418.72,665.074,557.382
sync,1783599796.0902267,2325.743455711,,,,,,,,,,,,,,,,
sync,1783599796.2905512,2325.943780176,88.33419811812969,77.99692605083571,68.4716673269178,70.54555248676255,87.98235938743525,59.54149851162506,70.28955028878863,74.40802188253201,893.131,784.159,726.104,741.535,868.092,644.082,743.201,775.308
sync,1783599811.090192,2340.743421058,,,,,,,,,,,,,,,,
sync,1783599811.2903948,2340.94362382,62.52117268635723,65.64640898145785,61.506711314249976,65.74419561697053,62.14564821154451,63.921055666319184,62.71937323490151,60.780655524339586,644.726,621.566,614.476,614.456,613.856,612.505,602.601,627.317
sync,1783599826.0900173,2355.743246396,,,,,,,,,,,,,,,,
sync,1783599826.3092341,2355.962463162,67.43823588753152,63.51942453699115,63.413612489486916,68.12293976578206,62.496235753422624,64.8374630651956,61.285547696019236,62.699795931392835,690.394,623.439,653.194,674.657,635.081,646.721,619.259,650.71
sync,1783599841.09043,2370.743659014,,,,,,,,,,,,,,,,
sync,1783599841.2907531,2370.943982169,87.19780538516147,68.45745698112007,63.32742436468565,57.541907560141226,67.25274175656834,80.26211909942286,68.21370120510181,72.70987029694133,880.382,704.296,647.262,671.262,693.145,804.194,758.645,763.481
sync,1783599856.0897171,2385.742946047,,,,,,,,,,,,,,,,
sync,1783599856.2899594,2385.943188312,75.66651279892682,73.493739727058,73.50504501557788,74.23300357795186,71.94973678128488,73.82711954831578,73.44580071999856,72.92836974118998,833.499,826.723,833.604,820.699,828.119,838.777,832.767,842.703
sync,1783599871.0903993,2400.743628292,,,,,,,,,,,,,,,,
sync,1783599871.2907145,2400.943943466,67.59465214357594,68.59748314598195,73.2480762230029,59.352706317647275,72.59338240092137,64.24862559894787,58.25928341944922,65.70646417811471,745.247,691.99,746.157,704.599,730.246,701.939,699.825,714.978
sync,1783599886.0897937,2415.743022617,,,,,,,,,,,,,,,,
sync,1783599886.3105884,2415.963817332,0,0,69.13374812329238,56.95016646411658,75.81345128641583,0,77.48255711691402,0,275.02,244.729,808.936,724.605,826.975,245.261,822.147,244.088
sync,1783599901.0899794,2430.743208448,,,,,,,,,,,,,,,,
sync,1783599901.2904637,2430.943692705,77.96218509794186,76.67926163522874,79.30684117066767,78.34810614949531,77.02442251959305,77.60938117614384,76.74557130811537,76.27834048875968,884.537,851.495,842.751,848.716,860.452,839.523,850.421,850.441
sync,1783599916.0900323,2445.743261289,,,,,,,,,,,,,,,,
sync,1783599916.2904131,2445.943642151,64.43737739616917,62.79694595817181,66.12011439625105,62.696121714357666,64.02564000875621,63.67467778006915,64.0539305260692,66.73506974470278,784.551,735.437,768.407,726.784,759.574,740.818,743.069,776.965
sync,1783599931.0899465,2460.743175443,,,,,,,,,,,,,,,,
sync,1783599931.2903259,2460.943554973,62.958739377754036,61.54978373929062,64.24896413789367,60.94456054012453,64.6758343852664,63.330224082105424,62.34762249554353,67.59949297995732,796.838,762.166,779.06,751.132,794.869,771.614,760.484,812.621
sync,1783599946.090003,2475.74323195,,,,,,,,,,,,,,,,
sync,1783599946.290412,2475.943641014,78.58999844409752,79.09465164782226,78.83598288995904,78.84309146405215,78.27761525487944,78.5485760399048,75.4453049233227,78.83677142393346,867.092,833.402,825.467,829.961,841.621,848.754,818.48,851.838
sync,1783599961.0900617,2490.74329064,,,,,,,,,,,,,,,,
sync,1783599961.2905095,2490.943738473,69.40645159518051,63.4384498374663,68.55443356232325,71.64248844386292,71.06873927969536,68.87171651645035,69.365686787965,72.07059750788981,755.77,733.325,721.906,735.622,750.668,736.416,733.864,758.69
sync,1783599976.090367,2505.74359617,,,,,,,,,,,,,,,,
sync,1783599976.2907763,2505.944005215,71.64148010882519,58.68410477407803,54.60449920456444,68.82766928140387,71.69274911907213,47.32803351252847,64.3137519171391,75.2865943283569,811.444,739.862,752.263,775.273,801.767,723.528,781.924,819.606
sync,1783599991.0900023,2520.743231255,,,,,,,,,,,,,,,,
sync,1783599991.2903414,2520.943570395,0,37.599971197908985,37.26719146734055,40.20367632044949,40.66961866444197,37.52471618829903,0,0,380.368,463.071,454.321,452.982,461.078,461.215,403.532,406.708
sync,1783600006.0894089,2535.742637858,,,,,,,,,,,,,,,,
sync,1783600006.289711,2535.942940102,0,0,0,0,0,0,0,0,246.141,243.857,239.753,239.703,243.983,243.279,239.632,241.748
sync,1783600021.0900123,2550.743241315,,,,,,,,,,,,,,,,
sync,1783600021.2903636,2550.943592443,0,0,0,0,0,0,0,0,245.69,242.789,239.03,239.186,243.498,242.227,239.155,241.451
sync,1783600036.0899007,2565.74312969,,,,,,,,,,,,,,,,
sync,1783600036.2935054,2565.946734435,0,0,0,0,0,0,0,0,245.433,242.384,238.633,238.918,243.121,241.83,238.987,241.168
sync,1783600051.0903177,2580.743546667,,,,,,,,,,,,,,,,
sync,1783600051.2907815,2580.944010584,62.077287711828866,60.69073561895596,59.09018134551026,64.91223484173416,58.64406645849086,60.752804958246244,61.680383344818146,59.367342407774416,617.145,598.818,575.156,628.725,572.434,609.53,599.351,577.462
sync,1783600066.0901546,2595.743383615,,,,,,,,,,,,,,,,
sync,1783600066.3003914,2595.953620382,0.03224985170394703,0.04329073532432887,0.14364964350376802,0,0.056231420383391365,0.03334854006701275,0.06017558654989217,0.3587362377711309,247.21,244.016,240.133,241.591,245.04,243.931,240.847,242.405
sync,1783600081.090022,2610.743250969,,,,,,,,,,,,,,,,
sync,1783600081.290396,2610.943624891,89.51643020476433,85.20523890782245,80.42124232863613,86.62675783284358,84.23943021909434,50.567194362385024,69.19969000559489,53.307489217770524,894.637,873.552,789.588,892.46,866.983,581.055,755.192,552.825
sync,1783600096.090042,2625.743271141,,,,,,,,,,,,,,,,
sync,1783600096.2905734,2625.943802309,62.66885381755982,63.18482699075041,63.41419393539823,64.50246497576589,60.55087893797375,60.840607683048454,61.05657768774774,59.32722349522239,629.48,617.55,606.206,633.938,596.544,627.314,595.525,583.087
sync,1783600111.0900695,2640.743298424,,,,,,,,,,,,,,,,
sync,1783600111.2903616,2640.943590734,0,0,0,52.1141461167645,0,45.1086516446434,0,0,249.31,245.122,458.719,683.596,246.046,611.364,241.335,242.917
sync,1783600126.090326,2655.74355496,,,,,,,,,,,,,,,,
sync,1783600126.294069,2655.947298113,62.61586021050649,55.23711567548194,64.74543320998563,75.1376234839345,89.62684280983098,47.07958653204299,87.8772034716632,55.284510169948234,655.736,611.892,685.449,730.886,903.727,530.502,867.97,605.759
sync,1783600141.0904076,2670.743636705,,,,,,,,,,,,,,,,
sync,1783600141.2907658,2670.943994743,61.58882198858624,61.31531472546518,59.34211241191909,62.37941883772587,58.027256842539586,61.03266260344883,62.37452145127953,61.97666991855327,616.001,597.301,573.075,591.386,563.113,598.59,606.604,620.551
sync,1783600156.0894253,2685.742654265,,,,,,,,,,,,,,,,
sync,1783600156.2896812,2685.94291026,0.015342525795230343,0.01654587488151215,0.01839171340957965,0.01728711641968022,0.03778406538522676,0.018460625724766606,0.02169199219516155,0.03799252311028271,254.695,249.419,245.393,246.456,250.085,249.083,247.123,248.436
sync,1783600171.0895998,2700.742828939,,,,,,,,,,,,,,,,
sync,1783600171.2900658,2700.943294768,69.98090396527769,66.51831414467303,84.3881271385363,81.85575840036286,48.014961552908034,65.3311546290906,78.0311238937752,60.5285780501413,598.047,544.647,674.937,657.232,443.282,566.922,645.652,546.966
sync,1783600186.0904052,2715.743634128,,,,,,,,,,,,,,,,
sync,1783600186.2907693,2715.943998415,64.74038452729364,61.658318430674996,60.968774182903964,62.59168172046018,60.571153051114514,61.85252633970902,60.102042526054,59.366756220263575,639.023,592.174,609.337,582.263,591.706,623.228,587.597,578.137
sync,1783600201.0898697,2730.743098698,,,,,,,,,,,,,,,,
sync,1783600201.290235,2730.943464017,66.07007834957554,0,64.37623117265088,0,0,66.72296941531704,0,0,683.71,245.289,650.528,242.379,246.584,678.107,241.664,242.862
sync,1783600216.0898952,2745.743124238,,,,,,,,,,,,,,,,
sync,1783600216.2903705,2745.943599582,79.00857538019108,42.80238381092798,56.05830007779099,56.58359654075456,55.87309556131217,58.770098677581686,39.8519038262568,46.02984964734833,624.103,603.705,707.334,645.828,660.106,636.598,702.936,619.652
sync,1783600231.090383,2760.743611942,,,,,,,,,,,,,,,,
sync,1783600231.290868,2760.94409704,62.22731122339744,65.48801754425195,64.0719977484747,65.02007746619233,64.25369660393012,64.83787732685015,61.21244009936719,63.570052458839264,326.016,318.547,310.214,299.443,318.996,340.881,337.548,327.343
sync,1783600246.0902572,2775.743486236,,,,,,,,,,,,,,,,
sync,1783600246.290535,2775.943764084,55.76811958416755,60.2827213780368,63.27100785070739,60.83401802423043,59.124182108137845,59.819461819209074,62.28318168441864,61.90131915124021,571.877,586.148,616.214,573.711,576.586,577.269,616.599,608.063
sync,1783600261.0900753,2790.743304205,,,,,,,,,,,,,,,,
sync,1783600261.3016453,2790.954874371,70.34046137121403,73.56575608474628,53.41280471723372,81.46972980095347,74.30977146378197,85.41613258326865,75.863084471371,70.99365594350027,761.746,779.741,761.295,836.089,796.088,870.666,862.61,760.23
sync,1783600276.090279,2805.743508163,,,,,,,,,,,,,,,,
sync,1783600276.2906291,2805.943858079,67.63347320156512,32.99345011110377,67.07330113080063,67.16147524089781,66.58757765033555,66.56446975436162,65.99579598954942,66.50107340756338,652.288,635.683,624.239,633.081,646.236,643.694,634.463,640.719
sync,1783600291.089805,2820.743033975,,,,,,,,,,,,,,,,
sync,1783600291.2901852,2820.943414256,62.41635204851824,60.89316158088063,58.986867673491425,60.495322563669774,60.8750399986607,59.78409471850522,60.68743447299344,60.49805191198945,610.441,598.677,575.666,590.161,600.307,600.356,598.976,604.169
sync,1783600306.0899286,2835.743157542,,,,,,,,,,,,,,,,
sync,1783600306.2901814,2835.943410463,0,0,0,0,0,0,0,0,248.887,245.79,241.223,241.342,247.009,245.051,241.841,243.656
sync,1783600321.089522,2850.742750895,,,,,,,,,,,,,,,,
sync,1783600321.3014398,2850.954668723,64.77666572935519,66.73911624500533,65.12755103066922,64.02280542425022,65.30234863422288,64.15952126536843,63.17165930124927,67.52450001951131,679.785,664.837,660.277,650.755,660.779,663.308,652.976,392.307
sync,1783600336.0894928,2865.742721834,,,,,,,,,,,,,,,,
sync,1783600336.290929,2865.944158048,60.13476829048938,61.07541000001922,60.23967687691398,64.906866069231,61.50189390368156,62.00960757814386,59.92300247332978,56.165410557653274,601.557,597.206,579.471,638.977,602.747,627.807,579.849,574.143
sync,1783600351.0898852,2880.743114213,,,,,,,,,,,,,,,,
sync,1783600351.299392,2880.952621066,11.786392240367384,8.9005630049375,16.103827089124135,8.44446593034468,8.883410898621541,12.749100890062829,13.227675129796076,9.604100307821282,359.953,336.938,339.05,334.849,346.594,342.188,346.999,356.123
sync,1783600366.0898457,2895.743074756,,,,,,,,,,,,,,,,
sync,1783600366.2903256,2895.943554727,63.34815865369824,62.45103847609532,63.098494885044765,62.26629131207524,61.265587891616576,62.69605328545585,61.91761292923118,61.76515432233944,682.732,650.37,642.021,643.393,649.782,659.029,646.498,641.594
sync,1783600381.0900364,2910.743265384,,,,,,,,,,,,,,,,
sync,1783600381.2902904,2910.943519366,64.3829285413873,64.13739692466511,59.435935325725886,62.06806766617433,59.854702542781524,62.78722391074969,63.42782042668964,62.78957131307944,641.949,637.755,577.766,614.176,592.217,623.225,630.142,626.54
sync,1783600396.089806,2925.743035011,,,,,,,,,,,,,,,,
sync,1783600396.2915177,2925.944746618,6.140653310972427,2.9772500998819016,14.141900293133641,12.543732664000126,1.7012268239599542,14.246958875123061,19.879812446903006,12.475789931082046,391.815,397.236,384.056,348.352,351.333,365.943,297.373,320.024
sync,1783600411.0897849,2940.743013761,,,,,,,,,,,,,,,,
sync,1783600411.2903254,2940.943554313,61.50397631182194,63.84180573111923,64.34654049900941,61.86323244232479,62.247838676232945,65.30008633231293,49.9526883968924,61.26245083257985,665.293,648.679,660.493,636.142,653.306,671.899,324.07,642.991
sync,1783600426.0902178,2955.743446713,,,,,,,,,,,,,,,,
sync,1783600426.2935884,2955.946817427,62.15781339708762,61.28689117058379,62.436459754540884,62.70812385505554,61.140968981553186,62.218079699193204,64.93036415860651,60.35540193546678,618.59,601.337,611.841,608.397,612.524,622.341,639.297,602.029
sync,1783600441.0894873,2970.7427162,,,,,,,,,,,,,,,,
