run_alias,_timestamp,_runtime,gpu_0_sm_active,gpu_1_sm_active,gpu_2_sm_active,gpu_3_sm_active,gpu_4_sm_active,gpu_5_sm_active,gpu_6_sm_active,gpu_7_sm_active,gpu_0_power_watts,gpu_1_power_watts,gpu_2_power_watts,gpu_3_power_watts,gpu_4_power_watts,gpu_5_power_watts,gpu_6_power_watts,gpu_7_power_watts
streamweave,1783621551.582025,14522.399569126,,,,,,,,,,,,,,,,
streamweave,1783621551.782505,14522.600049148,0,0,77.60173439377476,76.08856738158839,70.85806594368474,77.01709889994794,72.31442315667132,72.89580375079544,249.329,246.075,444.264,442.556,559.202,509.383,542.374,541.593
streamweave,1783621566.5817919,14537.399335941,,,,,,,,,,,,,,,,
streamweave,1783621566.7822797,14537.59982367,91.31805115726414,90.82175768830508,69.35809927074527,68.80281363964005,65.12336372784742,65.78804777774567,64.53720781825943,68.16969967704782,909.591,906.059,604.966,580.257,594.194,571.567,565.117,589.579
streamweave,1783621581.5825984,14552.400142471,,,,,,,,,,,,,,,,
streamweave,1783621581.783064,14552.600607936,91.81240358427013,67.1855578003252,67.53644372333918,70.54647945155827,73.33047778313421,71.39802311964254,75.72874246088715,66.45008720573651,905.288,929.981,554.655,530.19,558.351,557.967,535.98,556.571
streamweave,1783621596.582345,14567.399889023,,,,,,,,,,,,,,,,
streamweave,1783621596.7826815,14567.600225581,0,0,66.06494499855542,66.6436306947771,65.73279786770281,66.23885189008324,64.20955948227204,65.27413694380522,280.809,254.856,530.404,551.006,566.72,549.8,540.8,572.17
streamweave,1783621611.5820248,14582.399568822,,,,,,,,,,,,,,,,
streamweave,1783621611.782507,14582.600050928,92.5301034111436,85.14708625119867,73.84257341879791,74.65446912925687,75.35978598028134,73.50869844304059,74.62535280383624,75.20687542893737,889.715,895.631,643.159,654.607,672.104,651.635,651.783,668.614
streamweave,1783621626.5822887,14597.399832797,,,,,,,,,,,,,,,,
streamweave,1783621626.7826095,14597.600153539,86.50586915009117,86.66592186238888,66.93153637825377,64.67588120244565,60.25544362070981,66.1389760055989,66.9318020976078,67.395933179346,878.642,855.568,558.667,530.761,518.117,554.25,574.055,562.038
streamweave,1783621641.582551,14612.40009508,,,,,,,,,,,,,,,,
streamweave,1783621641.7830632,14612.600607109,83.3579203461179,88.90099194803351,74.68128210608816,74.8161120618637,74.0371999671283,74.86048110979979,74.5869688918535,74.05308086283875,903.972,868.808,650.791,649.078,662.415,668.002,643.932,665.201
streamweave,1783621656.5825732,14627.400117132,,,,,,,,,,,,,,,,
streamweave,1783621656.7870944,14627.604638342,0,0,78.63157728988,81.91333188777216,81.47342157009022,74.93167896581213,81.57347487008359,82.26385729093766,247.592,244.303,458.896,782.768,779.037,703.131,772.286,789.341
streamweave,1783621671.5825508,14642.400094658,,,,,,,,,,,,,,,,
streamweave,1783621671.7830162,14642.600560267,0,0,67.19247181248437,68.01556413895672,66.69202151253099,67.68937382380881,67.5101589338994,67.35178770684064,246.466,243.118,561.818,590.417,553.917,582.578,562.714,564.618
streamweave,1783621686.582555,14657.400099073,,,,,,,,,,,,,,,,
streamweave,1783621686.7829144,14657.600458324,0,0,0,0,0,0,0,0,245.986,242.769,240.741,241.098,245.868,244.225,241.385,242.547
streamweave,1783621701.5825124,14672.400056483,,,,,,,,,,,,,,,,
streamweave,1783621701.7827184,14672.60026251,0,0,72.43064345809861,80.92637871379742,75.84251837546638,75.33200317285677,70.75387990142437,77.80000317232114,245.757,242.289,648.404,726.208,727.58,722.372,673.808,720.194
streamweave,1783621716.5825636,14687.400107585,,,,,,,,,,,,,,,,
streamweave,1783621716.7829006,14687.600444599,0,0,0,0,67.89188089841741,0,57.77135778379072,62.67586609511815,245.488,242.314,240.383,240.905,540.188,244.129,515.656,531.66
streamweave,1783621731.5826726,14702.400216523,,,,,,,,,,,,,,,,
streamweave,1783621731.783035,14702.600579156,0,0,82.30594361328546,82.28141114948122,82.42891162527877,72.8795500235775,81.803188202701,80.50840797623738,245.392,241.972,815.236,819.631,823.762,740.966,818.763,827.783
streamweave,1783621746.5823658,14717.399909752,,,,,,,,,,,,,,,,
streamweave,1783621746.7825909,14717.6001348,0,0,67.0715981179678,71.97624872216308,70.63747334105256,74.14762597088323,72.63954575496902,70.64148912137598,245.353,241.994,564.646,615.548,630.374,657.088,641.132,621.946
streamweave,1783621761.5820293,14732.399573236,,,,,,,,,,,,,,,,
streamweave,1783621761.7823658,14732.599909785,0,0,0,63.52076131734512,0,67.80622932759695,63.64756667036106,65.74192046447844,245.251,242.084,239.905,526.115,332.849,572.035,527.706,549.487
streamweave,1783621776.5825348,14747.400078717,,,,,,,,,,,,,,,,
streamweave,1783621776.7828777,14747.60042158,0,0,0,0,0,0,0,0,245.295,241.798,239.541,240.293,245.445,243.918,240.871,242.883
streamweave,1783621791.5825007,14762.400044645,,,,,,,,,,,,,,,,
streamweave,1783621791.7827983,14762.600342341,0,0,0,0,0,0,0,0,245.167,241.735,239.059,239.672,243.946,242.482,239.764,241.761
streamweave,1783621806.582162,14777.399705865,,,,,,,,,,,,,,,,
streamweave,1783621806.7824671,14777.600011213,0,0,0,0,0,0,0,0,245.093,241.734,238.787,239.163,243.469,242.096,239.408,241.426
streamweave,1783621821.5824032,14792.399947205,,,,,,,,,,,,,,,,
streamweave,1783621821.7827497,14792.600293601,87.55835280117743,87.65335509866595,0,0,0,0,0,0,885.376,852.702,238.566,238.993,243.267,241.882,239.18,241.269
streamweave,1783621836.5825386,14807.400082618,,,,,,,,,,,,,,,,
streamweave,1783621836.796753,14807.614297008,89.83482812918427,91.52263090559478,71.51038618962795,71.5304117881439,68.33921031163041,70.33642520270037,69.22324587973941,71.29190661335804,890.863,940.219,648.523,648.048,651.104,654.44,626.523,644.284
streamweave,1783621851.5819182,14822.399462306,,,,,,,,,,,,,,,,
streamweave,1783621851.7823343,14822.599878216,91.04927706402628,90.07863275293636,71.18898533792033,70.49256710122435,69.04565345048967,67.89574070086685,69.0542298266459,72.47109187033344,615.679,596.72,647.235,662.736,659.922,657.326,657.475,669.507
streamweave,1783621866.582004,14837.399548054,,,,,,,,,,,,,,,,
streamweave,1783621866.782398,14837.599942001,0,0,67.41658764300362,63.784145996303565,65.0573753578595,64.14263965230741,66.57801573210206,65.6873469688715,252.019,248.964,558.304,525.339,542.679,540.356,557.998,547.53
streamweave,1783621881.5823865,14852.399930527,,,,,,,,,,,,,,,,
streamweave,1783621881.7828171,14852.600361119,89.9840317107079,90.09586403374841,71.73253153917224,72.43534420551393,71.19861312532535,69.9533918914545,70.83609662955627,71.59986446776757,894.832,877.207,637.988,627.559,637.169,627.883,633.003,639.38
streamweave,1783621896.582148,14867.399692191,,,,,,,,,,,,,,,,
streamweave,1783621896.7824876,14867.600031597,81.87280725054391,85.42336141026395,66.73964497250886,68.05072022810877,66.51368550482637,65.60347367440713,66.00029472765303,61.65234151701653,869.31,840.386,557.884,565.969,556.004,544.005,547.153,522.97
streamweave,1783621911.5826895,14882.400233601,,,,,,,,,,,,,,,,
streamweave,1783621911.7915807,14882.609124706,84.63200062558475,77.18610671312184,68.24952946180186,69.0020761056757,70.77234969063682,69.16415288813195,69.22611965947829,65.49443377549163,930.095,900.011,592.447,592.08,628.691,614.092,607.435,592.107
streamweave,1783621926.5826945,14897.400238505,,,,,,,,,,,,,,,,
streamweave,1783621926.783186,14897.600730049,53.70843202389257,48.80621935084919,72.51786170348065,73.44126984515631,72.48354776050638,73.7054171158425,75.37232410241081,73.97777029156676,901.807,868.165,638.136,645.567,657.34,658.889,656.557,658.236
streamweave,1783621941.5829763,14912.400520295,,,,,,,,,,,,,,,,
streamweave,1783621941.7830453,14912.600589395,87.27062423176514,83.84544180916416,65.08815216522866,67.80885945649625,61.97577216992567,65.54953302118093,67.13774937525857,65.2626945064762,583.77,604.107,528.323,564.729,529.825,543.932,581.776,546.53
streamweave,1783621956.5821373,14927.39968128,,,,,,,,,,,,,,,,
streamweave,1783621956.7825532,14927.600097258,90.27468022299165,88.33933014790514,73.76961756835611,74.66008849430523,74.3262085194853,74.30123370626926,73.7418649926983,74.18906779066486,911.451,881.768,639.984,638.664,655.957,659.543,637.557,654.074
streamweave,1783621971.5827434,14942.400287332,,,,,,,,,,,,,,,,
streamweave,1783621971.7832594,14942.6008034,0,0,74.57243351128814,75.92068641361371,75.37135734196255,74.98704362207414,76.38977161674146,72.30085481010117,251.414,247.953,666.826,660.556,659.324,674.932,669.849,661.473
streamweave,1783621986.5824735,14957.40001755,,,,,,,,,,,,,,,,
streamweave,1783621986.7920234,14957.609567374,0,0,66.6492397435784,66.2125929500889,65.52093708784606,66.4626302610582,66.14861303627133,66.37775659070103,250.607,247.44,543.538,543.377,546.447,549.297,546.659,560.685
streamweave,1783622001.582111,14972.39965486,,,,,,,,,,,,,,,,
streamweave,1783622001.782606,14972.600149877,83.66288778967669,84.29514570757044,68.67853500162704,69.06395509686995,68.82906385094661,69.80887470208582,68.86424283944793,69.70991878831528,905.89,881.475,583.173,589.861,593.209,619.064,597.76,616.392
streamweave,1783622016.5831447,14987.40068866,,,,,,,,,,,,,,,,
streamweave,1783622016.7833517,14987.6008957,65.24476700688136,90.08211130783491,66.0224666165904,66.83548368392428,66.27873475096617,66.69649610252847,64.66674510583505,66.24789749729094,895.753,886.943,539.652,551.709,551.925,551.568,533.666,548.597
streamweave,1783622031.5823793,15002.399923317,,,,,,,,,,,,,,,,
streamweave,1783622031.7827158,15002.600259751,90.57035405429546,88.70542199673115,68.85826002119217,70.90504240034785,68.47653201222458,69.44722440977662,69.56607961154984,69.34044845329332,905.767,902.801,597.529,629.265,605.948,615.683,611.626,623.678
streamweave,1783622046.5824108,15017.399954928,,,,,,,,,,,,,,,,
streamweave,1783622046.7828887,15017.600432753,91.1790423510213,86.35157566286182,72.47366282437574,72.20074939039046,72.87330417625405,72.57883718304849,72.3970101180869,71.98886888642471,903.425,895.237,632.05,638.613,645.577,646.548,645.22,646.275
streamweave,1783622061.582476,15032.400019994,,,,,,,,,,,,,,,,
streamweave,1783622061.7831748,15032.600718651,0,0,70.91033745809342,71.44419833863618,73.50521251692422,73.6431055718076,67.68057595773966,75.05174838619838,595.64,562.516,657.835,652.697,681.789,672.371,659.609,669.772
streamweave,1783622076.5819287,15047.399472686,,,,,,,,,,,,,,,,
streamweave,1783622076.7920415,15047.609585442,89.651534245618,88.89680992794403,65.81338929584707,67.91770872422134,63.7846278846536,63.680377345787996,66.437386438249,59.186002796525486,870.298,965.36,537.634,547.026,540.474,540.626,555.97,517.584
streamweave,1783622091.5827303,15062.400274395,,,,,,,,,,,,,,,,
streamweave,1783622091.783133,15062.600676919,91.91878685290649,89.21587062518489,73.30772624421427,71.13304849591891,74.09067904151604,71.12076243752921,73.57998311280426,71.9476690699906,885.762,867.758,654.265,637.572,672.587,659.691,655.308,665.891
streamweave,1783622106.582848,15077.400392019,,,,,,,,,,,,,,,,
streamweave,1783622106.7832289,15077.60077295,88.19878749819196,89.5457785736121,65.23868700918297,67.05235194611751,66.17071598313184,66.54653562544374,66.01914090695945,66.67612415811253,777.642,812.252,534.658,544.077,561.428,554.724,552.826,561.287
streamweave,1783622121.582265,15092.399808881,,,,,,,,,,,,,,,,
streamweave,1783622121.782552,15092.600095912,81.33937558850636,81.25961635940064,66.21979830188185,61.844613120571566,63.95224121581632,66.05047240603975,65.37483868300895,65.87245484086223,926.866,877.19,548.621,519.912,537.358,558.982,535.496,543.519
streamweave,1783622136.582631,15107.400175008,,,,,,,,,,,,,,,,
streamweave,1783622136.7830474,15107.600591402,87.51047978622772,77.51687672197009,0,0,0,0,0,0,898.776,872.979,239.974,240.224,245.769,243.657,241.587,242.455
streamweave,1783622151.5822115,15122.399755468,,,,,,,,,,,,,,,,
streamweave,1783622151.7826886,15122.600232519,0,0,69.54194197332131,71.24018586681652,68.76864408209846,70.87961491450999,71.81608622161649,69.48023938390855,252.311,249.5,622.231,618.785,600.358,627.077,624.607,612.613
streamweave,1783622166.582076,15137.399620042,,,,,,,,,,,,,,,,
streamweave,1783622166.7825768,15137.600120908,88.81294638265834,86.52291295307147,68.18462934224998,65.93428996934911,69.20685176419694,66.38403208857413,68.79380066982449,67.75349889569458,903.459,895.849,580.08,564.777,581.462,570.918,585.492,587.538
streamweave,1783622181.5826762,15152.400220278,,,,,,,,,,,,,,,,
streamweave,1783622181.7831182,15152.600662236,91.58658047449654,88.53367798910524,69.29796878024253,71.46634282941287,73.33906410152197,71.49392249533746,71.82741777359772,72.3153954561917,928.514,871.167,641.657,646.365,668.534,665.504,658.944,665.763
streamweave,1783622196.5826821,15167.400226214,,,,,,,,,,,,,,,,
streamweave,1783622196.7842963,15167.601840379,3.48684376008254,9.875996229157147,1.0747554593843809,1.1015441314702925,1.414021415986768,1.4134115962605107,1.062454814575933,0.27420139283837375,251.513,250.16,247.147,247.888,253.476,250.341,247.666,249.855
streamweave,1783622211.582073,15182.399617085,,,,,,,,,,,,,,,,
streamweave,1783622211.782562,15182.600105903,92.1528391470945,88.86311489820761,68.57297711842608,68.22887728437571,74.12964334590288,75.28037742858689,72.05937968924701,74.84490560582176,923.138,916.609,649.174,662.285,676.123,681.436,646.891,674.712
streamweave,1783622226.5827582,15197.400302109,,,,,,,,,,,,,,,,
streamweave,1783622226.7830613,15197.600605247,87.50826386442193,82.59116146749416,0,55.385629418110184,55.56561153476294,12.662191936240848,0,0,865.418,855.288,405.21,510.938,512.518,495.894,460.074,244.102
streamweave,1783622241.582812,15212.400356073,,,,,,,,,,,,,,,,
streamweave,1783622241.7831647,15212.600708806,92.17554089630667,88.26441655391977,55.49308072222576,60.64977969666763,60.34567199539869,58.974434111498816,65.65816998872455,59.7201307437773,697.401,715.266,507.922,522.109,535.182,516.939,541.056,528.447
streamweave,1783622256.5827415,15227.400285612,,,,,,,,,,,,,,,,
streamweave,1783622256.7831361,15227.600680107,89.9226645880487,87.4685308672297,72.7353552939766,70.30153564339999,72.26986252747885,65.66066647968142,69.82710112097145,71.27843259668595,680.878,717.432,647.426,646.776,655.617,612.376,635.522,653.505
streamweave,1783622271.5828078,15242.400351893,,,,,,,,,,,,,,,,
streamweave,1783622271.7831655,15242.600709472,86.77191883349383,80.53327263721111,0,0,0,0,56.189234783231804,60.956367028282386,909.484,864.796,240.767,241.424,245.462,244.049,511.802,519.883
streamweave,1783622286.582444,15257.399987856,,,,,,,,,,,,,,,,
streamweave,1783622286.7828996,15257.600443712,21.737827805852454,5.779771701044462,75.03297693548848,76.36516757754698,76.76637405723295,76.8362695389326,75.48215045650325,75.10406255472857,819.079,863.533,659.94,665.619,668.395,663.444,664.205,662.738
streamweave,1783622301.582711,15272.400254964,,,,,,,,,,,,,,,,
streamweave,1783622301.7833042,15272.600848186,0,0,85.03780990450873,86.56605726452564,85.52856177307507,85.8141889328391,85.97862524007537,85.83027731875691,247.15,244.076,824.819,809.563,823.634,830.965,816.422,814.903
streamweave,1783622316.582229,15287.399772999,,,,,,,,,,,,,,,,
streamweave,1783622316.7825003,15287.600044249,0,0,65.65098443077854,57.054985494627694,66.65053418546574,66.93702759594392,64.29333713714414,64.26206627983734,246.409,242.99,531.973,523.047,556.094,552.805,531.476,536.056
streamweave,1783622331.5822968,15302.399840939,,,,,,,,,,,,,,,,
streamweave,1783622331.7826753,15302.600219169,0,0,70.58581220210658,64.611570388544,69.4892220298305,66.22550964546917,69.28916223652493,65.71240991038347,245.904,242.5,607.979,646.339,629.418,658.46,637.154,605.395
streamweave,1783622346.5826018,15317.400145691,,,,,,,,,,,,,,,,
streamweave,1783622346.7830572,15317.600601215,0,0,72.97251266126662,68.39317974214653,71.01289106009432,72.81366229923597,72.63914500683335,71.71481934796225,245.566,242.172,637.333,598.721,645.49,640.003,645.932,638.893
streamweave,1783622361.5826712,15332.400215183,,,,,,,,,,,,,,,,
streamweave,1783622361.7829175,15332.600461594,0,0,0,0,57.904293451824614,0,30.295186569221418,57.987095318259854,245.377,242.241,239.926,240.509,522.978,243.767,516.305,522.856
streamweave,1783622376.5820813,15347.399625257,,,,,,,,,,,,,,,,
streamweave,1783622376.7824903,15347.600034171,0,0,78.3491772870801,81.29624950994118,79.91890215891063,78.69747881193506,80.34566838237416,23.478759795355813,245.288,242.051,780.116,770.327,809.811,777.015,801.368,679.262
streamweave,1783622391.5821018,15362.399645836,,,,,,,,,,,,,,,,
streamweave,1783622391.7824652,15362.600009282,0,0,66.59972745661734,67.18156064802676,67.02370502431333,67.83656911548036,66.21051667366513,66.77338051217464,245.212,241.879,548.226,547.949,578.795,561.505,572.434,580.746
streamweave,1783622406.582102,15377.399646011,,,,,,,,,,,,,,,,
streamweave,1783622406.782456,15377.599999884,0,0,0,0,0,0,0,0,245.143,241.813,240.605,241.199,246.747,243.998,241.746,243.596
streamweave,1783622421.5823133,15392.399857186,,,,,,,,,,,,,,,,
streamweave,1783622421.7825975,15392.600141464,0,0,0,0,0,0,0,0,245.05,241.747,239.546,239.911,244.723,242.735,240.03,242.241
streamweave,1783622436.5826762,15407.400220249,,,,,,,,,,,,,,,,
streamweave,1783622436.783027,15407.600570877,0,0,0,0,0,0,0,0,245.08,241.721,239.074,239.448,243.839,242.198,239.584,241.761
streamweave,1783622451.5826416,15422.400185675,,,,,,,,,,,,,,,,
streamweave,1783622451.783156,15422.600699909,88.82831003970053,84.06203379416631,75.6831472801482,72.49351271546357,74.7420768068356,73.33179853166169,72.10092320763837,74.39539953085817,879.596,878.839,651.324,655.739,668.606,667.852,658.594,666.799
streamweave,1783622466.5820708,15437.399614727,,,,,,,,,,,,,,,,
streamweave,1783622466.782289,15437.599833068,21.643771939036842,0,0,0,0,0,56.16955013958468,0,844.617,749.123,239.593,239.811,245.344,242.754,509.131,243.29
streamweave,1783622481.5827963,15452.400340317,,,,,,,,,,,,,,,,
streamweave,1783622481.7832494,15452.60079335,91.13690565278296,89.84797951893938,73.94926557667604,75.45773674525168,74.94510219855056,73.83477600482124,75.17222764047146,74.03657197806247,587.495,566.765,653.763,651.428,671.997,668.29,658.435,661.342
streamweave,1783622496.5826674,15467.400211434,,,,,,,,,,,,,,,,
streamweave,1783622496.7830336,15467.600577547,84.05749292640826,82.77768897466396,61.001933868623425,62.64494652607879,55.16108859258316,59.08057367623189,55.8597092273077,58.11758748378355,841.04,854.203,522.192,523.668,512.362,530.24,525.912,526.624
streamweave,1783622511.5822115,15482.399755491,,,,,,,,,,,,,,,,
streamweave,1783622511.7825994,15482.600143377,21.62465093108247,3.6584274727380817,65.90511925870835,66.38582989929435,61.88920119155776,65.86670728576871,65.4137182047274,62.674667972363295,803.814,847.345,550.23,542.686,535.699,564.598,539.124,542.936
streamweave,1783622526.5825236,15497.40006752,,,,,,,,,,,,,,,,
streamweave,1783622526.7829835,15497.600527644,89.98307461932058,89.5446778820287,74.88242147638705,75.87220002867699,75.44233004453902,75.52027115175596,76.80453749520274,76.63045974299119,892.205,942.644,649.984,665.352,667.64,667.96,666.859,662.407
streamweave,1783622541.582724,15512.400267992,,,,,,,,,,,,,,,,
streamweave,1783622541.783269,15512.600813017,91.56121829238603,90.61869374956613,59.186415164341945,0,61.65018092818708,55.89619466769179,58.542345617239455,0,512.544,488.709,507.235,240.733,528.468,525.036,521.793,242.531
streamweave,1783622556.582214,15527.399758155,,,,,,,,,,,,,,,,
streamweave,1783622556.7826405,15527.600184572,80.67315528145251,80.54681769867575,72.92663795743269,74.41967028912141,72.3292088069574,72.7255519292022,71.18877212533411,72.89758351442003,877.959,869.308,613.31,633.808,638.768,634.037,632.245,631.644
streamweave,1783622571.5827737,15542.400317583,,,,,,,,,,,,,,,,
streamweave,1783622571.78326,15542.60080406,91.10550757113391,90.05684740010112,77.03036546228068,76.76203713247615,78.31096700769899,77.91098842784012,77.62404791307536,77.54932680587473,916.718,893.879,666.479,660.664,686.899,692.327,678.516,683.127
streamweave,1783622586.582124,15557.399668107,,,,,,,,,,,,,,,,
streamweave,1783622586.7825804,15557.600124468,83.97368996377669,86.92681422810476,67.95946316275847,68.53000088014394,66.20893713232181,67.53280686974242,65.90004231077543,65.52202237889675,911.588,874.253,571.989,586.477,572.638,588.118,568.905,592.268
streamweave,1783622601.5817823,15572.399326325,,,,,,,,,,,,,,,,
streamweave,1783622601.782251,15572.599794817,85.98861036826612,82.54437709534125,71.09800617748454,69.93581548550685,72.02450890421272,69.60927585544357,70.90734371750771,73.342781052611,881.91,864.638,654.465,645.51,656.702,662.59,661.288,667.866
streamweave,1783622616.581964,15587.399507989,,,,,,,,,,,,,,,,
streamweave,1783622616.7822955,15587.599839576,92.58651691306316,91.75954630396706,57.13513888189529,62.928465016133664,60.85229337020001,55.643333715380635,55.15981861342849,55.391359995967946,613.647,660.359,508.092,527.859,527.87,514.195,517.493,512.456
streamweave,1783622631.582202,15602.39974603,,,,,,,,,,,,,,,,
streamweave,1783622631.792786,15602.610329821,91.40446627776515,90.1075469128811,69.40470991080947,74.77883898612306,76.24799503859931,70.97441057011062,71.40832486383465,72.43686793078791,823.094,820.518,647.403,656.019,677.042,662.709,662.648,666.336
streamweave,1783622646.5825996,15617.400143578,,,,,,,,,,,,,,,,
streamweave,1783622646.7830033,15617.600547303,90.9018194561753,87.17420632653264,62.856453263284905,60.69702746554954,55.590603483671664,0,60.15727014347557,51.74723208104086,886.967,861.906,523.024,523.606,514.214,279.039,519.639,516.015
streamweave,1783622661.5828264,15632.400370416,,,,,,,,,,,,,,,,
streamweave,1783622661.7832658,15632.60080977,26.616572195477616,70.65601826252062,0,66.22040061092038,58.32714537203303,59.26262297914033,2.1346562174810835,0,726.481,714.432,266.821,538.485,517.154,518.638,456.805,407.167
streamweave,1783622676.5820863,15647.399630372,,,,,,,,,,,,,,,,
streamweave,1783622676.7825449,15647.600088864,94.8638484893906,90.04081756647837,73.96633474509065,77.1145343541447,73.42713747671255,75.28067022135195,76.04263415642917,76.01690281978846,913.278,919.263,657.253,656.131,663.407,667.691,651.133,656.206
streamweave,1783622691.5821805,15662.399724518,,,,,,,,,,,,,,,,
streamweave,1783622691.7825963,15662.600140287,90.98878522838135,89.09192201027805,73.76486584704037,75.25106771238582,75.67315593643433,74.9614854620232,76.84379972033275,73.18068578887811,520.182,514.313,659.823,659.2,674.314,670.755,657.678,663.554
streamweave,1783622706.582134,15677.399678094,,,,,,,,,,,,,,,,
streamweave,1783622706.7873783,15677.604922344,0,0,0,0,0,0,0,0,560.665,565.468,365.689,364.712,370.4,384.14,374.317,373.817
streamweave,1783622721.5825768,15692.400120714,,,,,,,,,,,,,,,,
streamweave,1783622721.7830272,15692.60057121,87.35964200841686,87.98130415753937,72.3291230678225,75.50089141591685,73.69239843466598,73.05861539703838,74.02860337790158,75.4869772414662,907.386,873.404,655.725,658.6,667.528,665.645,659.893,666.487
streamweave,1783622736.5820754,15707.399619285,,,,,,,,,,,,,,,,
streamweave,1783622736.7825227,15707.600066796,88.40648227788556,90.19908165841048,55.87729168692863,61.1401741050871,60.75895367887083,65.91588776156091,61.55763745972991,55.54250161619285,427.461,418.471,507.123,523.728,534.117,546.2,523.139,512.698
streamweave,1783622751.5821354,15722.399679358,,,,,,,,,,,,,,,,
streamweave,1783622751.7824295,15722.599973359,0,0,61.70447537878522,58.39985167980664,59.75421426314349,66.24527019319132,62.74841264270605,55.39452348165626,648.824,590.526,522.554,515.451,531.882,551.435,525.823,516.223
streamweave,1783622766.5819964,15737.399540553,,,,,,,,,,,,,,,,
streamweave,1783622766.7824898,15737.600033733,0,0,72.07385371143744,67.35318609945337,71.8176526298837,70.58191232425861,70.48819712842726,71.57590303768873,251.594,248.017,654.498,652.935,651.527,653.914,644.781,648.548
streamweave,1783622781.5821764,15752.399720496,,,,,,,,,,,,,,,,
streamweave,1783622781.7822704,15752.599814477,93.81392902379757,91.09998910410428,62.18154231222586,66.12784512211104,62.302551181868935,67.13175430826357,66.90072451410353,63.76484668293472,905.756,901.834,529.09,551.6,539.387,554.8,544.528,539.72
streamweave,1783622796.582479,15767.400022994,,,,,,,,,,,,,,,,
streamweave,1783622796.783029,15767.600573179,83.79898364145215,83.07084473264956,57.161070168117035,0,56.81882601882804,57.15548278362155,0,57.129949693390024,898.58,863.427,507.994,411.441,516.401,514.845,240.612,517.651
streamweave,1783622811.5826285,15782.400172502,,,,,,,,,,,,,,,,
streamweave,1783622811.7830372,15782.600581074,85.73752874430497,84.88585947027329,73.8555339123389,74.3922027473911,73.49646129889355,73.5559942394196,72.82358590569751,72.27251655207934,920.638,897.165,631.793,636.038,646.155,643.936,632.321,623.705
streamweave,1783622826.5820427,15797.399586707,,,,,,,,,,,,,,,,
streamweave,1783622826.7825208,15797.600064692,83.49808182753542,82.26955311786094,72.95593054242005,74.68527415040712,72.92268657182682,72.94706740253284,72.69348305778198,73.47984441748166,912.689,896.059,631.491,646.516,643.19,652.789,636.869,634.64
streamweave,1783622841.5826213,15812.400165388,,,,,,,,,,,,,,,,
streamweave,1783622841.783122,15812.600666158,81.68006531716604,82.72408561614361,76.11983005068697,73.6808726105938,72.98529182421743,73.57353006684343,72.79523138114874,73.927503600562,859.222,848.732,648.048,664.492,663.645,641.179,663.018,664.371
streamweave,1783622856.5819013,15827.399445365,,,,,,,,,,,,,,,,
streamweave,1783622856.7824075,15827.599951587,90.86894946043716,89.13810234800533,0,62.62592169039798,0,61.020274457449084,56.10836986818172,60.197109995739474,898.988,910.48,241.804,533.817,313.479,535.314,510.852,527.749
streamweave,1783622871.5826337,15842.400177846,,,,,,,,,,,,,,,,
streamweave,1783622871.7831273,15842.600671199,91.88223919338152,89.38233101623689,77.13678375240998,73.92056834582723,74.54814101223867,71.83295266756875,74.29709006307868,74.4060218866222,821.673,796.856,662.568,660.939,669.537,658.121,666.775,668.725
streamweave,1783622886.582517,15857.400060794,,,,,,,,,,,,,,,,
streamweave,1783622886.7830644,15857.600608398,0,0,81.24253211821947,81.5429981627436,81.07645886110811,81.47308283317248,81.06245861089553,80.81342246622827,247.931,244.682,779.327,781.901,794.004,791.159,771.57,789.133
streamweave,1783622901.5822349,15872.399778824,,,,,,,,,,,,,,,,
streamweave,1783622901.782599,15872.600143083,0,0,67.07596824988259,67.52704473596638,66.77889518635712,67.25832830323742,67.54378641842527,65.78180815681038,246.526,243.148,556.423,548.462,570.582,577.318,590.859,583.867
streamweave,1783622916.5826273,15887.400171184,,,,,,,,,,,,,,,,
streamweave,1783622916.7827985,15887.600342438,0,0,0,0,0,0,0,0,245.891,242.744,240.133,241.782,459.189,244.424,241.752,242.723
streamweave,1783622931.5823982,15902.39994222,,,,,,,,,,,,,,,,
streamweave,1783622931.7829516,15902.600495544,0,0,85.90052291797286,84.20991694855772,84.29226464621745,81.77414966492947,85.65829081897792,84.44982994684486,245.634,242.372,829.968,804.57,823.706,801.341,840.619,813.187
streamweave,1783622946.5826826,15917.400226646,,,,,,,,,,,,,,,,
streamweave,1783622946.7831285,15917.600672409,0,0,61.2057063942752,57.167560668797236,0,57.539344003965795,66.94066259355134,57.16464723323526,245.588,242.151,519.789,515.833,245.903,521.646,552.739,523.178
streamweave,1783622961.582713,15932.400256822,,,,,,,,,,,,,,,,
streamweave,1783622961.7829843,15932.600528143,0,0,80.42448171262578,79.97415013877048,0,79.25395588069647,79.82478220497359,74.03411874827863,245.394,242.166,788.54,791.457,574.244,799.168,789.822,750.221
streamweave,1783622976.5822666,15947.399810533,,,,,,,,,,,,,,,,
streamweave,1783622976.782693,15947.600236847,0,0,78.82940931665306,80.27225578302561,74.91073740374048,79.91811704429874,74.29921032464848,81.6770990832833,245.268,242.016,724.602,731.254,741.997,733.115,729.065,740.842
streamweave,1783622991.5824811,15962.400025249,,,,,,,,,,,,,,,,
